Id,Año,Mes,Día,Rango de hora,Sexo,Rango de edad,Lugar,Provincia
2383,2018,Julio,Lunes,12:00-17:59,Hombre,25-29,Mar,Distrito Nacional
2384,2018,Julio,Lunes,12:00-17:59,Hombre,30-34,Río,Santiago
2385,2018,Julio,Lunes,6:00-11:59,Hombre,25-29,Río,Santo Domingo
2386,2018,Agosto,Jueves,6:00-11:59,Hombre,40-44,Otros,Santiago
2387,2018,Agosto,Lunes,12:00-17:59,Hombre,45-49,Playa,La Altagracia
2388,2018,Agosto,Domingo,12:00-17:59,Hombre,25-29,Playa,San Pedro de Macorís
2389,2018,Agosto,Sábado,12:00-17:59,Hombre,0-4,Otros,San José de Ocoa
2390,2018,Agosto,Lunes,18:00-23:59,Hombre,N/D,Otros,Santiago
2391,2018,Agosto,Domingo,12:00-17:59,Hombre,30-34,Río,María Trinidad Sánchez
2392,2018,Agosto,Domingo,12:00-17:59,Hombre,15-19,Río,Santiago
2393,2018,Agosto,Sábado,12:00-17:59,Hombre,20-24,Otros,Santo Domingo
2394,2018,Agosto,Miércoles,12:00-17:59,Hombre,45-49,Playa,Puerto Plata
2395,2018,Agosto,Miércoles,12:00-17:59,Hombre,14-Oct,Playa,La Altagracia
2396,2018,Agosto,Lunes,6:00-11:59,Hombre,55-59,Río,Santo Domingo
2397,2018,Agosto,Jueves,12:00-17:59,Hombre,15-19,Otros,Santo Domingo
2398,2018,Agosto,Miércoles,12:00-17:59,Hombre,25-29,Río,Azua
2399,2018,Agosto,Sábado,12:00-17:59,Hombre,25-29,Otros,Monte Plata
2400,2018,Agosto,Sábado,6:00-11:59,Hombre,25-29,Otros,Santiago
2401,2018,Agosto,Sábado,6:00-11:59,Hombre,15-19,Río,Santo Domingo
2402,2018,Agosto,Viernes,18:00-23:59,Hombre,30-34,Otros,Santiago
2403,2018,Agosto,Viernes,18:00-23:59,Hombre,0-4,Otros,Puerto Plata
2404,2018,Agosto,Viernes,12:00-17:59,Hombre,25-29,Río,Espaillat
2405,2018,Agosto,Viernes,12:00-17:59,Hombre,15-19,Río,Santo Domingo
2406,2018,Agosto,Miércoles,12:00-17:59,Hombre,9-May,Río,San Juan
2407,2018,Agosto,Miércoles,12:00-17:59,Hombre,35-39,Otros,Santiago
2408,2018,Agosto,Miércoles,12:00-17:59,Mujer,0-4,Otros,Santo Domingo
2409,2018,Septiembre,Domingo,18:00-23:59,Hombre,35-39,Mar,Distrito Nacional
2410,2018,Septiembre,Sábado,6:00-11:59,Hombre,0-4,Otros,Barahona
2411,2018,Septiembre,Viernes,12:00-17:59,Hombre,20-24,Río,Bahoruco
2412,2018,Septiembre,Domingo,12:00-17:59,Hombre,25-29,Playa,La Altagracia
2413,2018,Septiembre,Domingo,12:00-17:59,Hombre,60-64,Río,Monte Plata
2414,2018,Septiembre,Domingo,12:00-17:59,Hombre,35-39,Playa,Puerto Plata
2415,2018,Septiembre,Sábado,12:00-17:59,Hombre,15-19,Playa,Puerto Plata
2416,2018,Septiembre,Miércoles,18:00-23:59,Hombre,15-19,Mar,Santo Domingo
2417,2018,Septiembre,Jueves,18:00-23:59,Hombre,35-39,Otros,Santiago
2418,2018,Septiembre,Lunes,12:00-17:59,Hombre,25-29,Río,Hato Mayor
2419,2018,Septiembre,Lunes,12:00-17:59,Hombre,9-May,Río,Sánchez Ramírez
2420,2018,Septiembre,Domingo,18:00-23:59,Hombre,20-24,Playa,San Cristóbal
2421,2018,Septiembre,Viernes,18:00-23:59,Hombre,0-4,Otros,Samaná
2422,2018,Septiembre,Jueves,18:00-23:59,Hombre,40-44,Otros,Santiago
2423,2018,Septiembre,Domingo,12:00-17:59,Hombre,30-34,Río,Puerto Plata
2424,2018,Septiembre,Domingo,12:00-17:59,Mujer,9-May,Río,Peravia
2425,2018,Septiembre,Domingo,12:00-17:59,Mujer,9-May,Otros,Monseñor Nouel
2426,2018,Octubre,Lunes,18:00-23:59,Hombre,50-54,Otros,San José de Ocoa
2427,2018,Octubre,Domingo,12:00-17:59,Hombre,15-19,Otros,Santiago
2428,2018,Octubre,Jueves,18:00-23:59,Hombre,14-Oct,Otros,Santiago
2429,2018,Octubre,Domingo,12:00-17:59,Hombre,20-24,Río,María Trinidad Sánchez
2430,2018,Octubre,Viernes,6:00-11:59,Hombre,55-59,Otros,Monte Cristi
2431,2018,Octubre,Martes,6:00-11:59,Hombre,0-4,Otros,Santiago
2432,2018,Octubre,Viernes,12:00-17:59,Hombre,N/D,Río,Santo Domingo
2433,2018,Octubre,Viernes,12:00-17:59,Hombre,N/D,Río,Hato Mayor
2434,2018,Octubre,Viernes,12:00-17:59,Hombre,55-59,Río,Monseñor Nouel
2435,2018,Octubre,Viernes,12:00-17:59,Hombre,9-May,Otros,Santo Domingo
2436,2018,Octubre,Martes,18:00-23:59,Mujer,55-59,Río,Dajabón
2437,2018,Octubre,Lunes,6:00-11:59,Hombre,20-24,Río,San Juan
2438,2018,Octubre,Lunes,12:00-17:59,Hombre,20-24,Mar,Santo Domingo
2439,2018,Noviembre,Jueves,6:00-11:59,Mujer,60-64,Playa,La Altagracia
2440,2018,Noviembre,Miércoles,18:00-23:59,Hombre,20-24,Otros,Santiago
2441,2018,Noviembre,Miércoles,12:00-17:59,Hombre,25-29,Río,La Vega
2442,2018,Noviembre,Miércoles,6:00-11:59,Hombre,0-4,Otros,La Vega
2443,2018,Noviembre,Martes,18:00-23:59,Hombre,40-44,Otros,La Altagracia
2444,2018,Noviembre,Sábado,12:00-17:59,Hombre,N/D,Otros,Hato Mayor
2445,2018,Noviembre,Viernes,12:00-17:59,Hombre,25-29,Playa,La Romana
2446,2018,Noviembre,Sábado,12:00-17:59,Hombre,15-19,Río,Santo Domingo
2447,2018,Noviembre,Domingo,6:00-11:59,Hombre,0-4,Río,María Trinidad Sánchez
2448,2018,Noviembre,Sábado,12:00-17:59,Hombre,45-49,Río,La Altagracia
2449,2018,Noviembre,Sábado,12:00-17:59,Hombre,65-69,Playa,Samaná
2450,2018,Noviembre,Domingo,12:00-17:59,Hombre,60-64,Río,Distrito Nacional
2451,2018,Noviembre,Domingo,12:00-17:59,Hombre,15-19,Río,Distrito Nacional
2452,2018,Noviembre,Domingo,12:00-17:59,Hombre,14-Oct,Otros,Monseñor Nouel
2453,2018,Noviembre,Martes,12:00-17:59,Hombre,N/D,Río,Distrito Nacional
2454,2018,Noviembre,Sábado,12:00-17:59,Hombre,N/D,Playa,Puerto Plata
2455,2018,Noviembre,Viernes,12:00-17:59,Hombre,35-39,Otros,Duarte
2456,2018,Noviembre,Jueves,12:00-17:59,Hombre,0-4,Otros,San Cristóbal
2457,2018,Diciembre,Lunes,12:00-17:59,Mujer,0-4,Otros,Santo Domingo
2458,2018,Diciembre,Lunes,6:00-11:59,Mujer,0-4,Otros,San Juan
2459,2018,Diciembre,Jueves,18:00-23:59,Mujer,50-54,Playa,Azua
2460,2018,Diciembre,Jueves,12:00-17:59,Hombre,35-39,Otros,Distrito Nacional
2461,2018,Diciembre,Lunes,18:00-23:59,Hombre,30-34,Otros,Santiago
2462,2018,Diciembre,Lunes,6:00-11:59,Hombre,45-49,Playa,San Pedro de Macorís
2463,2018,Diciembre,Domingo,12:00-17:59,Hombre,35-39,Otros,San Cristóbal
2464,2018,Diciembre,Sábado,12:00-17:59,Mujer,25-29,Playa,Samaná
2465,2018,Diciembre,Viernes,12:00-17:59,Hombre,N/D,Playa,Samaná
2466,2018,Diciembre,Martes,12:00-17:59,Hombre,75-79,Playa,La Altagracia
2467,2018,Diciembre,Martes,18:00-23:59,Hombre,50-54,Otros,La Vega
2468,2018,Diciembre,Viernes,6:00-11:59,Mujer,0-4,Otros,Santo Domingo
2469,2018,Diciembre,Miércoles,6:00-11:59,Hombre,20-24,Mar,Distrito Nacional
2470,2018,Diciembre,Domingo,12:00-17:59,Hombre,30-34,Mar,Distrito Nacional
2471,2018,Diciembre,Domingo,0:00-05:59,Hombre,50-54,Río,Santiago
2472,2018,Diciembre,Sábado,12:00-17:59,Hombre,30-34,Playa,Monte Cristi
2473,2019,Enero,Miércoles,12:00-17:59,Hombre,25-29,Mar,San Pedro de Macorís
2474,2019,Enero,Miércoles,12:00-17:59,Hombre,70-74,Playa,Santo Domingo
2475,2019,Enero,Lunes,12:00-17:59,Hombre,0-4,Otros,Santo Domingo
2476,2019,Enero,Lunes,12:00-17:59,Hombre,65-69,Otros,Santo Domingo
2477,2019,Enero,Domingo,12:00-17:59,Hombre,0-4,Otros,Santo Domingo
2478,2019,Enero,Jueves,12:00-17:59,Hombre,15-19,Canal,Duarte
2479,2019,Enero,Sábado,12:00-17:59,Hombre,60-64,Río,Santo Domingo
2480,2019,Enero,Miércoles,12:00-17:59,Hombre,55-59,Playa,Puerto Plata
2481,2019,Enero,Lunes,6:00-11:59,Hombre,0-4,Canal,San Cristóbal
2482,2019,Enero,Miércoles,6:00-11:59,Hombre,75-79,Playa,La Altagracia
2483,2019,Enero,Sábado,18:00-23:59,Hombre,9-May,Otros,Santo Domingo
2484,2019,Enero,Jueves,6:00-11:59,Hombre,0-4,Otros,Santiago
2485,2019,Enero,Miércoles,6:00-11:59,Hombre,40-44,Río,Santo Domingo
2486,2019,Febrero,Jueves,6:00-11:59,Hombre,35-39,Río,San Cristóbal
2487,2019,Febrero,Domingo,6:00-11:59,Hombre,25-29,Otros,San Juan
2488,2019,Febrero,Domingo,6:00-11:59,Mujer,N/D,Mar,Distrito Nacional
2489,2019,Febrero,Sábado,12:00-17:59,Mujer,0-4,Otros,Santiago
2490,2019,Febrero,Viernes,6:00-11:59,Hombre,15-19,Playa,San Cristóbal
2491,2019,Febrero,Viernes,12:00-17:59,Hombre,20-24,Otros,San José de Ocoa
2492,2019,Febrero,Jueves,12:00-17:59,Hombre,15-19,Playa,Santo Domingo
2493,2019,Febrero,Domingo,12:00-17:59,Hombre,30-34,Playa,Puerto Plata
2494,2019,Febrero,Domingo,6:00-11:59,Hombre,0-4,Otros,Monte Plata
2495,2019,Febrero,Miércoles,12:00-17:59,Hombre,45-49,Playa,La Romana
2496,2019,Febrero,Domingo,6:00-11:59,Hombre,N/D,Río,Santo Domingo
2497,2019,Febrero,Domingo,12:00-17:59,Mujer,50-54,Playa,La Altagracia
2498,2019,Febrero,Sábado,6:00-11:59,Hombre,40-44,Otros,María Trinidad Sánchez
2499,2019,Febrero,Sábado,6:00-11:59,Hombre,55-59,Otros,María Trinidad Sánchez
2500,2019,Febrero,Lunes,12:00-17:59,Hombre,25-29,Canal,Santiago
2501,2019,Febrero,Domingo,12:00-17:59,Hombre,0-4,Otros,Santo Domingo
2502,2019,Febrero,Domingo,12:00-17:59,Mujer,65-69,Playa,La Romana
2503,2019,Febrero,Viernes,12:00-17:59,Hombre,0-4,Otros,Peravia
2504,2019,Marzo,Domingo,12:00-17:59,Hombre,N/D,Mar,Santo Domingo
2505,2019,Marzo,Domingo,6:00-11:59,Mujer,45-49,Río,Duarte
2506,2019,Marzo,Jueves,12:00-17:59,Hombre,30-34,Río,María Trinidad Sánchez
2507,2019,Marzo,Martes,12:00-17:59,Hombre,35-39,Río,Santo Domingo
2508,2019,Marzo,Lunes,12:00-17:59,Hombre,25-29,Otros,Sánchez Ramírez
2509,2019,Marzo,Sábado,12:00-17:59,Hombre,50-54,Río,Duarte
2510,2019,Marzo,Viernes,12:00-17:59,Hombre,N/D,Río,Dajabón
2511,2019,Marzo,Domingo,12:00-17:59,Hombre,15-19,Playa,Barahona
2512,2019,Marzo,Sábado,6:00-11:59,Hombre,60-64,Playa,San Pedro de Macorís
2513,2019,Marzo,Martes,12:00-17:59,Hombre,0-4,Otros,María Trinidad Sánchez
2514,2019,Marzo,Lunes,12:00-17:59,Hombre,75-79,Playa,Santo Domingo
2515,2019,Marzo,Lunes,12:00-17:59,Hombre,25-29,Río,Monte Cristi
2516,2019,Marzo,Lunes,12:00-17:59,Hombre,35-39,Otros,La Romana
2517,2019,Marzo,Domingo,12:00-17:59,Hombre,14-Oct,Playa,Azua
2518,2019,Marzo,Sábado,18:00-23:59,Hombre,14-Oct,Piscina,Santiago
2519,2019,Marzo,Martes,6:00-11:59,Mujer,N/D,Río,Santiago
2520,2019,Marzo,Martes,6:00-11:59,Hombre,35-39,Río,Duarte
2521,2019,Marzo,Viernes,12:00-17:59,Mujer,0-4,Otros,Santiago Rodriguez
2522,2019,Abril,Martes,12:00-17:59,Hombre,0-4,Río,Duarte
2523,2019,Abril,Martes,12:00-17:59,Mujer,0-4,Otros,Sánchez Ramírez
2524,2019,Abril,Lunes,12:00-17:59,Hombre,20-24,Playa,Santo Domingo
2525,2019,Abril,Lunes,12:00-17:59,Hombre,15-19,Río,Espaillat
2526,2019,Abril,Lunes,12:00-17:59,Hombre,15-19,Río,Espaillat
2527,2019,Abril,Domingo,18:00-23:59,Hombre,20-24,Río,Santiago
2528,2019,Abril,Jueves,12:00-17:59,Hombre,30-34,Río,Santiago
2529,2019,Abril,Jueves,6:00-11:59,Hombre,45-49,Río,Espaillat
2530,2019,Abril,Sábado,12:00-17:59,Hombre,25-29,Playa,San Pedro de Macorís
2531,2019,Abril,Viernes,12:00-17:59,Hombre,N/D,Río,Santo Domingo
2532,2019,Abril,Viernes,12:00-17:59,Hombre,N/D,Río,Monseñor Nouel
2533,2019,Abril,Viernes,12:00-17:59,Hombre,20-24,Río,La Vega
2534,2019,Abril,Miércoles,12:00-17:59,Hombre,0-4,Playa,Santo Domingo
2535,2019,Abril,Martes,6:00-11:59,Hombre,14-Oct,Piscina,La Altagracia
2536,2019,Abril,Lunes,18:00-23:59,Hombre,65-69,Río,Santiago Rodriguez
2537,2019,Abril,Domingo,18:00-23:59,Hombre,45-49,Otros,Samaná
2538,2019,Abril,Sábado,12:00-17:59,Hombre,9-May,Otros,San Juan
2539,2019,Abril,Viernes,12:00-17:59,Hombre,45-49,Río,Distrito Nacional
2540,2019,Abril,Viernes,18:00-23:59,Hombre,14-Oct,Río,Sánchez Ramírez
2541,2019,Abril,Miércoles,12:00-17:59,Hombre,9-May,Otros,San Cristóbal
2542,2019,Abril,Martes,12:00-17:59,Hombre,35-39,Mar,Santo Domingo
2543,2019,Abril,Martes,6:00-11:59,Hombre,65-69,Piscina,Monte Cristi
2544,2019,Abril,Domingo,18:00-23:59,Hombre,15-19,Playa,Santo Domingo
2545,2019,Abril,Domingo,12:00-17:59,Mujer,14-Oct,Río,Santo Domingo
2546,2019,Abril,Sábado,12:00-17:59,Hombre,60-64,Mar,Samaná
2547,2019,Abril,Sábado,12:00-17:59,Hombre,N/D,Río,Monte Plata
2548,2019,Abril,Sábado,12:00-17:59,Hombre,35-39,Canal,Duarte
2549,2019,Abril,Viernes,12:00-17:59,Hombre,15-19,Río,Duarte
2550,2019,Abril,Viernes,12:00-17:59,Hombre,15-19,Playa,Distrito Nacional
2551,2019,Abril,Jueves,12:00-17:59,Hombre,30-34,Canal,Bahoruco
2552,2019,Abril,Lunes,12:00-17:59,Hombre,60-64,Playa,Puerto Plata
2553,2019,Mayo,Viernes,18:00-23:59,Mujer,15-19,Otros,Santiago
2554,2019,Mayo,Miércoles,12:00-17:59,Hombre,20-24,Otros,Santo Domingo
2555,2019,Mayo,Domingo,12:00-17:59,Hombre,65-69,Playa,Samaná
2556,2019,Mayo,Sábado,6:00-11:59,Hombre,9-May,Canal,Monte Cristi
2557,2019,Mayo,Viernes,12:00-17:59,Hombre,0-4,Río,Dajabón
2558,2019,Mayo,Jueves,18:00-23:59,Hombre,15-19,Otros,La Altagracia
2559,2019,Mayo,Martes,12:00-17:59,Mujer,15-19,Canal,Santiago
2560,2019,Mayo,Martes,12:00-17:59,Hombre,20-24,Canal,Santiago
2561,2019,Mayo,Martes,12:00-17:59,Hombre,60-64,Playa,Puerto Plata
2562,2019,Mayo,Martes,12:00-17:59,Hombre,0-4,Piscina,La Altagracia
2563,2019,Mayo,Viernes,12:00-17:59,Hombre,9-May,Canal,Peravia
2564,2019,Mayo,Viernes,12:00-17:59,Mujer,9-May,Piscina,San Pedro de Macorís
2565,2019,Mayo,Jueves,18:00-23:59,Hombre,20-24,Río,Santiago
2566,2019,Mayo,Miércoles,12:00-17:59,Hombre,30-34,Río,Santo Domingo
2567,2019,Mayo,Martes,12:00-17:59,Hombre,15-19,Mar,Santo Domingo
2568,2019,Mayo,Martes,12:00-17:59,Hombre,15-19,Río,La Altagracia
2569,2019,Mayo,Domingo,12:00-17:59,Hombre,20-24,Río,San Pedro de Macorís
2570,2019,Mayo,Domingo,12:00-17:59,Hombre,20-24,Canal,Monte Plata
2571,2019,Mayo,Domingo,12:00-17:59,Hombre,0-4,Otros,San Pedro de Macorís
2572,2019,Mayo,Domingo,12:00-17:59,Hombre,20-24,Río,Santo Domingo
2573,2019,Mayo,Domingo,12:00-17:59,Hombre,14-Oct,Río,Santo Domingo
2574,2019,Mayo,Domingo,12:00-17:59,Hombre,30-34,Playa,Monte Cristi
2575,2019,Mayo,Jueves,18:00-23:59,Hombre,35-39,Río,Barahona
2576,2019,Mayo,Miércoles,12:00-17:59,Hombre,80 y mas,Playa,Santo Domingo
2577,2019,Junio,Domingo,12:00-17:59,Hombre,9-May,Río,Monseñor Nouel
2578,2019,Junio,Domingo,12:00-17:59,Hombre,60-64,Río,La Altagracia
2579,2019,Junio,Domingo,12:00-17:59,Hombre,25-29,Río,San Cristóbal
2580,2019,Junio,Miércoles,12:00-17:59,Hombre,25-29,Río,La Vega
2581,2019,Junio,Lunes,18:00-23:59,Hombre,0-4,Canal,Valverde
2582,2019,Junio,Lunes,18:00-23:59,Hombre,0-4,Canal,San Pedro de Macorís
2583,2019,Junio,Domingo,12:00-17:59,Hombre,15-19,Río,Puerto Plata
2584,2019,Junio,Domingo,18:00-23:59,Hombre,9-May,Otros,Santo Domingo
2585,2019,Junio,Sábado,6:00-11:59,Hombre,20-24,Río,San Pedro de Macorís
2586,2019,Junio,Sábado,12:00-17:59,Hombre,40-44,Mar,Santo Domingo
2587,2019,Junio,Sábado,18:00-23:59,Hombre,60-64,Río,La Altagracia
2588,2019,Junio,Jueves,12:00-17:59,Hombre,9-May,Río,La Vega
2589,2019,Junio,Martes,12:00-17:59,Mujer,9-May,Playa,Puerto Plata
2590,2019,Junio,Lunes,6:00-11:59,Hombre,14-Oct,Otros,Santo Domingo
2591,2019,Junio,Domingo,12:00-17:59,Hombre,30-34,Río,La Vega
2592,2019,Junio,Domingo,18:00-23:59,Hombre,25-29,Río,La Altagracia
2593,2019,Junio,Domingo,6:00-11:59,Hombre,20-24,Canal,Hermanas Mirabal
2594,2019,Junio,Jueves,12:00-17:59,Hombre,15-19,Río,San Pedro de Macorís
2595,2019,Junio,Miércoles,18:00-23:59,Hombre,30-34,Piscina,San Cristóbal
2596,2019,Junio,Martes,12:00-17:59,Mujer,40-44,Playa,Puerto Plata
2597,2019,Junio,Lunes,6:00-11:59,Mujer,15-19,Playa,La Altagracia
2598,2019,Junio,Domingo,12:00-17:59,Mujer,N/D,Playa,La Altagracia
2599,2019,Junio,Domingo,12:00-17:59,Hombre,30-34,Piscina,Santo Domingo
2600,2019,Junio,Sábado,12:00-17:59,Hombre,14-Oct,Otros,La Altagracia
2601,2019,Junio,Lunes,12:00-17:59,Hombre,55-59,Canal,San Pedro de Macorís
2602,2019,Julio,Lunes,18:00-23:59,Hombre,65-69,Canal,Valverde
2603,2019,Julio,Sábado,6:00-11:59,Hombre,80 y mas,Río,Elías Pina
2604,2019,Julio,Sábado,0:00-05:59,Hombre,15-19,Río,Espaillat
2605,2019,Julio,Lunes,6:00-11:59,Hombre,0-4,Playa,La Altagracia
2606,2019,Julio,Domingo,12:00-17:59,Hombre,45-49,Playa,Puerto Plata
2607,2019,Julio,Domingo,12:00-17:59,Hombre,15-19,Playa,Barahona
2608,2019,Julio,Sábado,18:00-23:59,Hombre,45-49,Canal,Santiago
2609,2019,Julio,Viernes,18:00-23:59,Hombre,14-Oct,Canal,Santiago
2610,2019,Julio,Miércoles,6:00-11:59,Hombre,25-29,Playa,Samaná
2611,2019,Julio,Miércoles,12:00-17:59,Hombre,15-19,Río,La Altagracia
2612,2019,Julio,Miércoles,12:00-17:59,Hombre,0-4,Otros,Santiago
2613,2019,Julio,Martes,12:00-17:59,Hombre,30-34,Río,La Altagracia
2614,2019,Julio,Domingo,12:00-17:59,Hombre,55-59,Canal,Valverde
2615,2019,Julio,Jueves,12:00-17:59,Mujer,0-4,Otros,La Romana
2616,2019,Julio,Miércoles,12:00-17:59,Mujer,0-4,Piscina,Santo Domingo
2617,2019,Julio,Martes,12:00-17:59,Hombre,30-34,Mar,Puerto Plata
2618,2019,Julio,Lunes,18:00-23:59,Mujer,80 y mas,Río,San Pedro de Macorís
2619,2019,Julio,Lunes,6:00-11:59,Hombre,N/D,Canal,Santiago
2620,2019,Julio,Lunes,6:00-11:59,Hombre,N/D,Canal,Santiago
2621,2019,Julio,Lunes,6:00-11:59,Hombre,N/D,Canal,Santiago
2622,2019,Julio,Lunes,6:00-11:59,Hombre,N/D,Canal,Santiago
2623,2019,Julio,Lunes,6:00-11:59,Hombre,N/D,Canal,Santiago
2624,2019,Julio,Lunes,6:00-11:59,Hombre,N/D,Canal,Santiago
2625,2019,Julio,Lunes,6:00-11:59,Mujer,N/D,Canal,Santiago
2626,2019,Julio,Lunes,6:00-11:59,Mujer,N/D,Canal,Santiago
2627,2019,Julio,Lunes,6:00-11:59,Hombre,45-49,Canal,Santiago
2628,2019,Julio,Lunes,12:00-17:59,Hombre,20-24,Río,San Cristóbal
2629,2019,Julio,Domingo,6:00-11:59,Mujer,20-24,Mar,Santo Domingo
2630,2019,Julio,Viernes,6:00-11:59,Hombre,N/D,Río,Valverde
2631,2019,Julio,Jueves,6:00-11:59,Hombre,40-44,Río,San Pedro de Macorís
2632,2019,Julio,Miércoles,12:00-17:59,Hombre,15-19,Río,San Cristóbal
2633,2019,Julio,Martes,12:00-17:59,Hombre,15-19,Río,Santo Domingo
2634,2019,Julio,Lunes,18:00-23:59,Mujer,0-4,Otros,Peravia
2635,2019,Julio,Lunes,18:00-23:59,Hombre,45-49,Otros,Santo Domingo
2636,2019,Agosto,Viernes,18:00-23:59,Hombre,0-4,Otros,La Vega
2637,2019,Agosto,Jueves,6:00-11:59,Hombre,45-49,Canal,Santiago
2638,2019,Agosto,Martes,18:00-23:59,Hombre,N/D,Río,San Juan
2639,2019,Agosto,Martes,18:00-23:59,Mujer,0-4,Otros,Santiago
2640,2019,Agosto,Lunes,18:00-23:59,Hombre,20-24,Canal,Santiago
2641,2019,Agosto,Domingo,12:00-17:59,Hombre,20-24,Playa,Barahona
2642,2019,Agosto,Sábado,6:00-11:59,Hombre,45-49,Mar,Puerto Plata
2643,2019,Agosto,Jueves,12:00-17:59,Hombre,14-Oct,Río,Dajabón
2644,2019,Agosto,Miércoles,12:00-17:59,Hombre,20-24,Canal,Santiago
2645,2019,Agosto,Domingo,18:00-23:59,Hombre,25-29,Mar,Santo Domingo
2646,2019,Agosto,Domingo,18:00-23:59,Hombre,15-19,Río,La Altagracia
2647,2019,Agosto,Domingo,12:00-17:59,Hombre,20-24,Otros,La Vega
2648,2019,Agosto,Miércoles,18:00-23:59,Mujer,35-39,Otros,Santiago
2649,2019,Agosto,Martes,18:00-23:59,Hombre,N/D,Río,Santiago
2650,2019,Agosto,Martes,12:00-17:59,Hombre,15-19,Río,Santiago
2651,2019,Agosto,Viernes,12:00-17:59,Hombre,45-49,Otros,Santo Domingo
2652,2019,Agosto,Viernes,12:00-17:59,Mujer,15-19,Playa,Santo Domingo
2653,2019,Septiembre,Domingo,12:00-17:59,Hombre,25-29,Playa,Pedernales
2654,2019,Septiembre,Domingo,12:00-17:59,Hombre,15-19,Playa,Barahona
2655,2019,Septiembre,Jueves,18:00-23:59,Hombre,50-54,Playa,Monte Cristi
2656,2019,Septiembre,Miércoles,6:00-11:59,Mujer,0-4,Otros,Santo Domingo
2657,2019,Septiembre,Sábado,18:00-23:59,Hombre,20-24,Río,Santiago
2658,2019,Septiembre,Martes,6:00-11:59,Hombre,55-59,Playa,Puerto Plata
2659,2019,Septiembre,Sábado,12:00-17:59,Hombre,35-39,Río,Santo Domingo
2660,2019,Septiembre,Sábado,12:00-17:59,Hombre,50-54,Río,Santiago
2661,2019,Septiembre,Viernes,12:00-17:59,Hombre,15-19,Canal,Santiago
2662,2019,Septiembre,Viernes,12:00-17:59,Mujer,14-Oct,Mar,La Romana
2663,2019,Septiembre,Miércoles,12:00-17:59,Hombre,0-4,Piscina,Santo Domingo
2664,2019,Septiembre,Domingo,12:00-17:59,Mujer,0-4,Otros,La Romana
2665,2019,Septiembre,Domingo,12:00-17:59,Hombre,25-29,Playa,Barahona
2666,2019,Septiembre,Sábado,6:00-11:59,Mujer,40-44,Río,El Seybo
2667,2019,Septiembre,Miércoles,12:00-17:59,Hombre,N/D,Mar,Puerto Plata
2668,2019,Septiembre,Martes,12:00-17:59,Hombre,15-19,Canal,Santiago
2669,2019,Septiembre,Martes,12:00-17:59,Hombre,50-54,Río,Puerto Plata
2670,2019,Septiembre,Lunes,12:00-17:59,Hombre,15-19,Río,Santo Domingo
2671,2019,Septiembre,Domingo,18:00-23:59,Hombre,20-24,Río,Sánchez Ramírez
2672,2019,Septiembre,Domingo,12:00-17:59,Hombre,N/D,Río,Sánchez Ramírez
2673,2019,Septiembre,Domingo,12:00-17:59,Mujer,14-Oct,Piscina,Santo Domingo
2674,2019,Octubre,Viernes,6:00-11:59,Hombre,55-59,Río,Santiago
2675,2019,Octubre,Sábado,12:00-17:59,Hombre,30-34,Playa,Azua
2676,2019,Octubre,Martes,12:00-17:59,Hombre,0-4,Otros,Azua
2677,2019,Octubre,Miércoles,12:00-17:59,Hombre,9-May,Otros,Santo Domingo
2678,2019,Octubre,Miércoles,18:00-23:59,Hombre,N/D,Río,La Vega
2679,2019,Octubre,Jueves,0:00-05:59,Mujer,45-49,Mar,Santo Domingo
2680,2019,Octubre,Viernes,12:00-17:59,Hombre,15-19,Canal,Elías Pina
2681,2019,Octubre,Viernes,12:00-17:59,Hombre,30-34,Piscina,La Altagracia
2682,2019,Octubre,Lunes,6:00-11:59,Hombre,0-4,Otros,Azua
2683,2019,Octubre,Domingo,18:00-23:59,Hombre,40-44,Río,Santiago
2684,2019,Octubre,Sábado,12:00-17:59,Hombre,65-69,Playa,María Trinidad Sánchez
2685,2019,Octubre,Domingo,12:00-17:59,Hombre,35-39,Río,San Pedro de Macorís
2686,2019,Octubre,Lunes,0:00-05:59,Hombre,35-39,Canal,San Juan
2687,2019,Octubre,Lunes,12:00-17:59,Hombre,N/D,Playa,Puerto Plata
2688,2019,Octubre,Jueves,6:00-11:59,Hombre,25-29,Río,San Cristóbal
2689,2019,Octubre,Viernes,12:00-17:59,Hombre,14-Oct,Playa,La Romana
2690,2019,Octubre,Viernes,12:00-17:59,Hombre,0-4,Otros,Puerto Plata
2691,2019,Octubre,Viernes,6:00-11:59,Hombre,35-39,Otros,Monte Cristi
2692,2019,Octubre,Viernes,18:00-23:59,Hombre,70-74,Río,Santiago Rodriguez
2693,2019,Octubre,Lunes,12:00-17:59,Mujer,0-4,Otros,Duarte
2694,2019,Octubre,Lunes,18:00-23:59,Hombre,50-54,Otros,San Cristóbal
2695,2019,Octubre,Viernes,12:00-17:59,Hombre,15-19,Otros,Santo Domingo
2696,2019,Octubre,Viernes,18:00-23:59,Hombre,45-49,Río,Monseñor Nouel
2697,2019,Octubre,Lunes,6:00-11:59,Hombre,40-44,Otros,Distrito Nacional
2698,2019,Octubre,Martes,18:00-23:59,Hombre,9-May,Piscina,Samaná
2699,2019,Octubre,Martes,12:00-17:59,Hombre,15-19,Mar,Barahona
2700,2019,Octubre,Jueves,12:00-17:59,Hombre,80 y mas,Mar,La Romana
